ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-1.91,-9.08,0.53,-1.32,1.17,0.64,205420,5
-1.96,-9.02,0.43,-1.32,1.19,0.62,205421,5
-2,-8.98,0.32,-1.33,1.2,0.6,205422,5
-2.04,-8.93,0.22,-1.33,1.21,0.58,205423,5
-2.08,-8.87,0.11,-1.33,1.21,0.55,205424,5
-2.11,-8.83,0.01,-1.33,1.22,0.53,205425,5
-2.14,-8.77,-0.11,-1.32,1.23,0.51,205426,5
-2.18,-8.73,-0.22,-1.31,1.23,0.48,205427,5
-2.21,-8.7,-0.33,-1.3,1.24,0.46,205428,5
-2.25,-8.68,-0.43,-1.29,1.24,0.43,205429,5
-2.3,-8.66,-0.53,-1.27,1.24,0.4,205430,5
-2.33,-8.65,-0.63,-1.26,1.24,0.37,205431,5
-2.34,-8.62,-0.73,-1.24,1.25,0.35,205432,5
-2.36,-8.59,-0.83,-1.22,1.25,0.32,205433,5
-2.37,-8.56,-0.94,-1.2,1.25,0.29,205434,5
-2.38,-8.53,-1.05,-1.17,1.24,0.26,205435,5
-2.4,-8.52,-1.14,-1.15,1.23,0.24,205436,5
-2.44,-8.52,-1.24,-1.12,1.22,0.21,205437,5
-2.45,-8.51,-1.34,-1.1,1.21,0.18,205438,5
-2.44,-8.49,-1.44,-1.08,1.2,0.15,205439,5
-2.45,-8.47,-1.55,-1.05,1.18,0.11,205440,6
-2.45,-8.44,-1.63,-1.02,1.16,0.08,205441,5
-2.45,-8.43,-1.72,-0.99,1.14,0.05,205442,5
-2.44,-8.42,-1.8,-0.96,1.11,0.02,205443,5
-2.44,-8.4,-1.86,-0.93,1.08,-0.01,205444,5
-2.45,-8.4,-1.92,-0.9,1.04,-0.04,205445,5
-2.46,-8.39,-1.99,-0.86,1,-0.07,205446,5
-2.46,-8.37,-2.07,-0.83,0.96,-0.1,205447,5
-2.45,-8.35,-2.15,-0.8,0.92,-0.13,205448,5
-2.44,-8.34,-2.22,-0.76,0.88,-0.17,205449,5
-2.43,-8.33,-2.28,-0.73,0.83,-0.2,205450,5
-2.43,-8.33,-2.34,-0.69,0.78,-0.23,205451,5
-2.43,-8.33,-2.4,-0.66,0.73,-0.26,205452,5
-2.43,-8.33,-2.45,-0.62,0.67,-0.29,205453,5
-2.42,-8.32,-2.5,-0.58,0.62,-0.32,205454,5
-2.41,-8.32,-2.55,-0.54,0.56,-0.35,205455,5
-2.41,-8.31,-2.58,-0.51,0.52,-0.37,205456,5
-2.4,-8.31,-2.63,-0.47,0.44,-0.41,205457,5
-2.4,-8.32,-2.66,-0.44,0.4,-0.43,205458,5
-2.39,-8.32,-2.72,-0.4,0.34,-0.46,205459,5
-2.38,-8.33,-2.76,-0.36,0.28,-0.48,205460,5
-2.38,-8.33,-2.8,-0.32,0.22,-0.51,205461,5
-2.38,-8.33,-2.82,-0.29,0.15,-0.54,205462,5
-2.37,-8.32,-2.84,-0.25,0.1,-0.56,205463,5
-2.37,-8.32,-2.86,-0.21,0.04,-0.59,205464,5
-2.35,-8.32,-2.88,-0.17,-0.02,-0.61,205465,5
-2.34,-8.33,-2.9,-0.13,-0.08,-0.64,205466,5
-2.33,-8.34,-2.92,-0.09,-0.14,-0.66,205467,5
-2.31,-8.35,-2.94,-0.05,-0.19,-0.69,205468,5
-2.29,-8.36,-2.95,-0.01,-0.24,-0.71,205469,5
-2.27,-8.38,-2.96,0.04,-0.3,-0.74,205470,5
-2.24,-8.39,-2.97,0.08,-0.35,-0.76,205471,5
-2.2,-8.41,-2.98,0.12,-0.39,-0.79,205472,5
-2.16,-8.44,-2.98,0.16,-0.44,-0.81,205473,5
-2.11,-8.47,-2.98,0.2,-0.48,-0.84,205474,5
-2.06,-8.49,-2.98,0.25,-0.52,-0.87,205475,5
-2,-8.53,-2.97,0.29,-0.56,-0.89,205476,5
-1.95,-8.56,-2.96,0.33,-0.59,-0.92,205477,5
-1.89,-8.6,-2.94,0.38,-0.62,-0.94,205478,5
-1.82,-8.63,-2.91,0.42,-0.64,-0.96,205479,5
-1.75,-8.66,-2.86,0.46,-0.66,-0.98,205480,5
-1.67,-8.7,-2.83,0.51,-0.68,-1,205481,5
-1.56,-8.74,-2.8,0.56,-0.69,-1.02,205482,6
-1.44,-8.78,-2.76,0.61,-0.71,-1.04,205483,6
-1.34,-8.83,-2.73,0.65,-0.72,-1.05,205484,5
-1.21,-8.88,-2.71,0.7,-0.73,-1.06,205485,6
-1.1,-8.92,-2.68,0.74,-0.73,-1.07,205486,5
-0.96,-8.97,-2.63,0.79,-0.73,-1.07,205487,6
-0.85,-9.01,-2.6,0.82,-0.74,-1.07,205488,5
-0.74,-9.04,-2.54,0.86,-0.73,-1.06,205489,5
-0.63,-9.08,-2.49,0.89,-0.73,-1.05,205490,5
-0.53,-9.11,-2.42,0.92,-0.72,-1.04,205491,5
-0.42,-9.13,-2.34,0.95,-0.71,-1.02,205492,5
-0.32,-9.15,-2.27,0.98,-0.7,-0.99,205493,5
-0.22,-9.17,-2.2,1.01,-0.69,-0.96,205494,5
-0.11,-9.2,-2.13,1.03,-0.68,-0.93,205495,5
-0.02,-9.23,-2.05,1.06,-0.67,-0.9,205496,5
0.06,-9.26,-1.97,1.08,-0.65,-0.86,205497,5
0.13,-9.28,-1.88,1.1,-0.64,-0.81,205498,5
0.19,-9.3,-1.79,1.12,-0.62,-0.77,205499,5
0.25,-9.34,-1.7,1.14,-0.6,-0.72,205500,5
0.29,-9.37,-1.6,1.16,-0.58,-0.68,205501,5
0.34,-9.4,-1.51,1.17,-0.57,-0.63,205502,5
0.36,-9.43,-1.41,1.18,-0.55,-0.58,205503,5
0.4,-9.46,-1.3,1.2,-0.53,-0.53,205504,5
0.41,-9.49,-1.2,1.2,-0.52,-0.47,205505,5
0.42,-9.51,-1.09,1.21,-0.5,-0.42,205506,5
0.41,-9.53,-0.97,1.21,-0.49,-0.37,205507,5
0.39,-9.56,-0.85,1.21,-0.47,-0.31,205508,5
0.37,-9.59,-0.73,1.21,-0.46,-0.26,205509,5
0.34,-9.63,-0.61,1.21,-0.44,-0.21,205510,5
0.3,-9.67,-0.5,1.21,-0.43,-0.16,205511,5
0.27,-9.7,-0.39,1.21,-0.42,-0.11,205512,5
0.23,-9.74,-0.28,1.2,-0.41,-0.06,205513,5
0.18,-9.78,-0.16,1.19,-0.39,-0.02,205514,5
0.12,-9.81,-0.05,1.18,-0.38,0.02,205515,5
0.06,-9.84,0.07,1.17,-0.37,0.05,205516,5
0,-9.87,0.17,1.16,-0.36,0.08,205517,4
-0.07,-9.9,0.28,1.14,-0.35,0.11,205518,5
-0.14,-9.94,0.4,1.13,-0.35,0.13,205519,5
-0.21,-9.98,0.5,1.11,-0.34,0.15,205520,5
-0.28,-10.01,0.6,1.09,-0.33,0.17,205521,5
-0.36,-10.05,0.71,1.07,-0.32,0.19,205522,5
-0.44,-10.1,0.81,1.04,-0.32,0.2,205523,5
-0.51,-10.14,0.92,1.01,-0.31,0.21,205524,5
-0.58,-10.18,1.03,0.98,-0.3,0.22,205525,5
-0.64,-10.21,1.12,0.95,-0.29,0.23,205526,4
-0.7,-10.24,1.2,0.92,-0.29,0.24,205527,4
-0.77,-10.26,1.29,0.89,-0.28,0.25,205528,4
-0.82,-10.28,1.36,0.86,-0.27,0.26,205529,4
-0.89,-10.3,1.42,0.83,-0.26,0.26,205530,4
-0.95,-10.31,1.49,0.8,-0.25,0.27,205531,4
-1.01,-10.32,1.55,0.76,-0.25,0.27,205532,4
-2.05,-10.1,2.27,-0.05,-0.07,0.34,205533,82
-2.09,-10.09,2.25,-0.1,-0.06,0.35,205534,5
-2.21,-10.04,2.09,-0.25,-0.01,0.35,205535,15
-2.25,-10.02,2.01,-0.32,0.02,0.35,205536,7
-2.28,-10,1.95,-0.37,0.05,0.34,205537,5
-2.29,-9.99,1.87,-0.41,0.08,0.34,205538,5
-2.3,-9.98,1.79,-0.46,0.11,0.33,205539,5
-2.31,-9.97,1.7,-0.5,0.15,0.32,205540,5
-2.3,-9.96,1.61,-0.55,0.18,0.31,205541,5
-2.28,-9.97,1.53,-0.58,0.22,0.31,205542,4
-2.25,-9.98,1.41,-0.62,0.26,0.3,205543,5
-2.22,-9.98,1.29,-0.67,0.3,0.29,205544,5
-2.18,-9.99,1.17,-0.71,0.35,0.28,205545,5
-2.13,-10.01,1.05,-0.75,0.39,0.27,205546,5
-2.08,-10.02,0.93,-0.79,0.44,0.26,205547,5
-2.02,-10.02,0.8,-0.83,0.49,0.26,205548,5
-1.96,-10.02,0.7,-0.85,0.54,0.25,205549,4
-1.88,-10.03,0.57,-0.89,0.59,0.24,205550,5
-1.79,-10.04,0.45,-0.92,0.64,0.23,205551,5
-1.67,-10.03,0.31,-0.94,0.71,0.22,205552,6
-1.57,-10.01,0.19,-0.96,0.76,0.2,205553,5
-1.46,-10,0.07,-0.97,0.82,0.2,205554,5
-1.34,-9.97,-0.06,-0.98,0.87,0.19,205555,5
-1.24,-9.94,-0.18,-0.98,0.93,0.18,205556,5
-1.14,-9.92,-0.31,-0.98,0.99,0.17,205557,5
-1.02,-9.91,-0.41,-0.97,1.05,0.16,205558,5
-0.88,-9.89,-0.5,-0.95,1.11,0.16,205559,5
-0.72,-9.87,-0.59,-0.93,1.16,0.15,205560,5
-0.59,-9.85,-0.68,-0.91,1.2,0.15,205561,4
-0.44,-9.84,-0.78,-0.89,1.25,0.16,205562,5
-0.32,-9.84,-0.87,-0.87,1.29,0.16,205563,4
-0.16,-9.84,-0.99,-0.84,1.33,0.18,205564,5
0,-9.85,-1.13,-0.81,1.36,0.19,205565,5
0.78,-9.78,-2.12,-0.37,1.67,0.82,205566,90
0.72,-9.77,-2.12,-0.34,1.68,0.86,205567,5
0.66,-9.77,-2.12,-0.32,1.68,0.89,205568,5
0.59,-9.76,-2.1,-0.3,1.68,0.93,205569,5
0.55,-9.77,-2.09,-0.28,1.67,0.96,205570,4
0.49,-9.78,-2.09,-0.27,1.67,0.99,205571,5
0.42,-9.77,-2.1,-0.25,1.65,1.03,205572,6
0.33,-9.73,-2.1,-0.23,1.62,1.06,205573,6
0.19,-9.7,-2.1,-0.21,1.6,1.09,205574,6
0.07,-9.68,-2.07,-0.2,1.57,1.11,205575,5
-0.04,-9.65,-2.05,-0.18,1.54,1.12,205576,5
-0.14,-9.6,-2.03,-0.17,1.52,1.13,205577,5
-0.24,-9.56,-2.01,-0.15,1.49,1.13,205578,5
-0.34,-9.5,-2.01,-0.14,1.45,1.13,205579,5
-0.43,-9.45,-2.02,-0.12,1.41,1.12,205580,5
-0.53,-9.4,-2.02,-0.1,1.37,1.11,205581,5
