ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-2.44,-8.37,-0.67,-1,1.37,-0.6,196337,5
-2.42,-8.34,-0.76,-0.96,1.28,-0.63,196338,5
-2.38,-8.3,-0.84,-0.91,1.18,-0.67,196339,5
-2.32,-8.3,-0.91,-0.87,1.09,-0.7,196340,5
-2.31,-8.34,-1,-0.81,1,-0.73,196341,5
-2.3,-8.37,-1.1,-0.76,0.91,-0.75,196342,5
-2.24,-8.36,-1.18,-0.7,0.82,-0.77,196343,5
-2.19,-8.35,-1.27,-0.64,0.74,-0.8,196344,5
-2.19,-8.38,-1.36,-0.58,0.65,-0.81,196345,5
-2.15,-8.43,-1.46,-0.52,0.57,-0.83,196346,5
-2.1,-8.48,-1.52,-0.46,0.49,-0.84,196347,5
-2.06,-8.51,-1.6,-0.4,0.42,-0.85,196348,5
-2.03,-8.57,-1.68,-0.35,0.34,-0.85,196349,5
-2,-8.64,-1.74,-0.29,0.27,-0.86,196350,5
-1.98,-8.69,-1.77,-0.25,0.21,-0.86,196351,4
-1.95,-8.74,-1.81,-0.21,0.16,-0.85,196352,4
-1.91,-8.82,-1.85,-0.16,0.09,-0.85,196353,5
-1.88,-8.9,-1.91,-0.11,0.03,-0.85,196354,5
-1.85,-8.98,-1.95,-0.06,-0.03,-0.84,196355,5
-1.82,-9.05,-1.98,-0.01,-0.09,-0.84,196356,5
-1.79,-9.13,-2,0.03,-0.14,-0.84,196357,5
-1.76,-9.22,-2.04,0.07,-0.19,-0.84,196358,5
-1.74,-9.27,-2.07,0.11,-0.23,-0.84,196359,5
-1.69,-9.32,-2.09,0.15,-0.29,-0.84,196360,6
-1.67,-9.36,-2.09,0.18,-0.32,-0.84,196361,5
-1.63,-9.42,-2.08,0.22,-0.36,-0.84,196362,6
-1.6,-9.49,-2.08,0.25,-0.39,-0.84,196363,5
-1.59,-9.55,-2.07,0.27,-0.42,-0.84,196364,5
-1.55,-9.59,-2.06,0.3,-0.44,-0.83,196365,5
-1.5,-9.63,-2.04,0.32,-0.47,-0.83,196366,5
-1.46,-9.66,-2.01,0.35,-0.48,-0.83,196367,5
-1.43,-9.69,-1.98,0.37,-0.5,-0.83,196368,5
-1.39,-9.72,-1.96,0.39,-0.52,-0.84,196369,5
-1.34,-9.75,-1.92,0.41,-0.53,-0.84,196370,5
-1.3,-9.79,-1.9,0.42,-0.54,-0.84,196371,5
-1.26,-9.81,-1.88,0.44,-0.55,-0.84,196372,5
-1.21,-9.82,-1.86,0.46,-0.57,-0.85,196373,5
-1.16,-9.81,-1.83,0.47,-0.58,-0.85,196374,5
-1.12,-9.8,-1.78,0.48,-0.59,-0.86,196375,5
-1.07,-9.79,-1.74,0.5,-0.6,-0.86,196376,5
-1.03,-9.78,-1.69,0.51,-0.61,-0.87,196377,5
-0.99,-9.77,-1.65,0.53,-0.61,-0.87,196378,5
-0.96,-9.76,-1.62,0.54,-0.62,-0.88,196379,5
-0.92,-9.75,-1.57,0.56,-0.63,-0.89,196380,5
-0.88,-9.73,-1.51,0.57,-0.63,-0.89,196381,5
-0.84,-9.7,-1.46,0.58,-0.63,-0.89,196382,5
-0.79,-9.66,-1.41,0.6,-0.63,-0.89,196383,5
-0.74,-9.62,-1.35,0.61,-0.64,-0.89,196384,5
-0.68,-9.57,-1.29,0.62,-0.65,-0.88,196385,5
-0.62,-9.54,-1.24,0.64,-0.66,-0.88,196386,5
-0.58,-9.49,-1.19,0.65,-0.67,-0.87,196387,5
-0.54,-9.44,-1.13,0.66,-0.68,-0.86,196388,5
-0.5,-9.4,-1.03,0.68,-0.69,-0.86,196389,5
-0.46,-9.38,-0.99,0.69,-0.69,-0.85,196390,5
-0.44,-9.35,-0.95,0.71,-0.7,-0.84,196391,5
-0.4,-9.32,-0.9,0.72,-0.71,-0.83,196392,5
-0.35,-9.29,-0.8,0.74,-0.72,-0.82,196393,7
-0.32,-9.28,-0.76,0.76,-0.72,-0.82,196394,5
-0.3,-9.25,-0.72,0.78,-0.73,-0.81,196395,5
-0.27,-9.21,-0.65,0.79,-0.73,-0.8,196396,5
-0.24,-9.19,-0.59,0.8,-0.73,-0.79,196397,5
-0.2,-9.18,-0.54,0.81,-0.73,-0.78,196398,5
-0.17,-9.15,-0.49,0.82,-0.73,-0.77,196399,5
-0.13,-9.11,-0.41,0.83,-0.73,-0.75,196400,6
-0.11,-9.08,-0.36,0.84,-0.73,-0.73,196401,5
-0.1,-9.06,-0.3,0.84,-0.73,-0.72,196402,5
-0.09,-9.03,-0.22,0.85,-0.72,-0.69,196403,6
-0.07,-9,-0.16,0.86,-0.71,-0.68,196404,5
-0.06,-9,-0.11,0.86,-0.7,-0.66,196405,5
-0.05,-8.98,-0.07,0.87,-0.69,-0.64,196406,5
-0.04,-8.97,-0.04,0.87,-0.67,-0.62,196407,5
-0.03,-8.95,0,0.87,-0.65,-0.6,196408,5
-0.02,-8.94,0.03,0.87,-0.63,-0.57,196409,5
0,-8.94,0.07,0.87,-0.6,-0.54,196410,6
0.03,-8.94,0.11,0.86,-0.58,-0.51,196411,5
0.05,-8.93,0.16,0.86,-0.56,-0.49,196412,4
0.06,-8.91,0.22,0.85,-0.53,-0.46,196413,5
0.07,-8.9,0.28,0.84,-0.5,-0.43,196414,5
0.08,-8.88,0.32,0.84,-0.47,-0.4,196415,5
0.1,-8.87,0.37,0.83,-0.44,-0.37,196416,5
0.11,-8.86,0.41,0.82,-0.4,-0.34,196417,5
0.13,-8.86,0.45,0.82,-0.37,-0.31,196418,5
0.14,-8.87,0.5,0.81,-0.33,-0.28,196419,5
0.15,-8.89,0.53,0.8,-0.3,-0.26,196420,4
0.17,-8.91,0.58,0.8,-0.27,-0.23,196421,5
0.18,-8.95,0.63,0.79,-0.22,-0.2,196422,6
0.19,-8.98,0.65,0.78,-0.18,-0.17,196423,5
0.2,-9.02,0.68,0.77,-0.13,-0.14,196424,6
0.21,-9.04,0.71,0.76,-0.09,-0.12,196425,5
0.21,-9.06,0.74,0.75,-0.05,-0.09,196426,5
0.22,-9.08,0.79,0.73,0,-0.07,196427,5
0.21,-9.1,0.85,0.72,0.04,-0.04,196428,5
0.2,-9.12,0.91,0.71,0.09,-0.02,196429,5
0.19,-9.12,0.95,0.7,0.14,0.01,196430,5
0.18,-9.12,0.99,0.68,0.19,0.04,196431,5
0.18,-9.13,1.04,0.67,0.24,0.06,196432,5
0.17,-9.13,1.07,0.66,0.27,0.08,196433,4
0.15,-9.15,1.13,0.64,0.32,0.11,196434,5
0.14,-9.16,1.19,0.63,0.36,0.13,196435,4
0.13,-9.17,1.24,0.62,0.4,0.16,196436,4
0.11,-9.17,1.29,0.61,0.45,0.18,196437,4
0.1,-9.17,1.34,0.6,0.49,0.21,196438,4
0.08,-9.17,1.38,0.59,0.53,0.24,196439,4
0.06,-9.18,1.43,0.58,0.57,0.27,196440,4
0.03,-9.19,1.49,0.57,0.62,0.3,196441,4
0.01,-9.21,1.54,0.56,0.66,0.33,196442,4
-0.01,-9.23,1.59,0.56,0.7,0.36,196443,4
-0.17,-9.38,1.81,0.5,0.96,0.54,196444,24
-0.21,-9.42,1.86,0.49,1.02,0.58,196445,5
-0.25,-9.46,1.91,0.47,1.07,0.62,196446,5
-0.29,-9.5,1.94,0.46,1.12,0.65,196447,4
-0.34,-9.55,1.99,0.44,1.17,0.68,196448,5
-0.39,-9.6,2.04,0.43,1.22,0.72,196449,5
-0.45,-9.66,2.09,0.4,1.28,0.76,196450,6
-0.5,-9.7,2.12,0.38,1.34,0.79,196451,5
-0.55,-9.74,2.14,0.37,1.38,0.82,196452,4
-0.6,-9.79,2.18,0.35,1.43,0.85,196453,5
-0.68,-9.85,2.21,0.32,1.48,0.88,196454,6
-0.74,-9.9,2.25,0.3,1.53,0.9,196455,5
-0.81,-9.93,2.27,0.27,1.57,0.93,196456,5
-0.87,-9.96,2.3,0.25,1.61,0.95,196457,5
-0.94,-10,2.34,0.23,1.65,0.97,196458,5
-1.01,-10.03,2.37,0.2,1.69,0.98,196459,5
-1.08,-10.07,2.38,0.18,1.73,1,196460,5
-1.15,-10.09,2.4,0.15,1.76,1.02,196461,5
-1.21,-10.13,2.41,0.13,1.8,1.04,196462,5
-1.26,-10.16,2.41,0.11,1.82,1.05,196463,4
-1.31,-10.2,2.37,0.08,1.84,1.06,196464,5
-1.37,-10.24,2.35,0.05,1.85,1.07,196465,4
-1.44,-10.27,2.37,0.03,1.86,1.08,196466,4
-1.52,-10.3,2.37,0,1.88,1.09,196467,4
-1.61,-10.32,2.35,-0.02,1.89,1.09,196468,4
-1.69,-10.35,2.35,-0.05,1.91,1.1,196469,4
-1.78,-10.37,2.35,-0.08,1.93,1.1,196470,5
-1.89,-10.39,2.31,-0.12,1.95,1.11,196471,7
-1.96,-10.4,2.27,-0.14,1.97,1.11,196472,5
-2.03,-10.41,2.24,-0.17,1.98,1.1,196473,5
-2.1,-10.42,2.2,-0.2,1.98,1.1,196474,5
-2.22,-10.44,2.14,-0.25,1.98,1.09,196475,8
-2.3,-10.44,2.1,-0.28,1.97,1.08,196476,5
-2.36,-10.45,2.07,-0.3,1.97,1.07,196477,4
-2.43,-10.45,2.02,-0.33,1.96,1.06,196478,5
-2.51,-10.45,1.95,-0.36,1.95,1.04,196479,5
-2.59,-10.44,1.88,-0.39,1.93,1.02,196480,6
-2.66,-10.43,1.82,-0.42,1.91,1,196481,5
-2.72,-10.4,1.75,-0.45,1.89,0.98,196482,6
-2.77,-10.38,1.69,-0.47,1.86,0.95,196483,5
-2.86,-10.34,1.6,-0.5,1.82,0.92,196484,6
-2.92,-10.3,1.53,-0.52,1.79,0.9,196485,5
-2.97,-10.27,1.47,-0.54,1.75,0.87,196486,5
-3.02,-10.25,1.38,-0.56,1.71,0.84,196487,5
-3.07,-10.23,1.3,-0.57,1.67,0.81,196488,5
-3.1,-10.22,1.23,-0.58,1.63,0.79,196489,4
-3.14,-10.19,1.14,-0.6,1.58,0.76,196490,5
-3.18,-10.18,1.04,-0.61,1.53,0.72,196491,5
-3.23,-10.16,0.94,-0.62,1.47,0.69,196492,5
-3.27,-10.13,0.85,-0.62,1.41,0.65,196493,5
-3.32,-10.1,0.76,-0.63,1.35,0.61,196494,5
-3.36,-10.06,0.68,-0.63,1.29,0.57,196495,5
-3.4,-10.02,0.6,-0.63,1.23,0.52,196496,5
-3.43,-9.97,0.51,-0.63,1.16,0.48,196497,5
-3.45,-9.93,0.43,-0.63,1.1,0.44,196498,5
-3.48,-9.89,0.35,-0.63,1.03,0.39,196499,5
-3.49,-9.85,0.28,-0.62,0.96,0.35,196500,5
-3.51,-9.8,0.2,-0.62,0.88,0.31,196501,5
-3.52,-9.75,0.12,-0.61,0.8,0.27,196502,5
-3.53,-9.72,0.06,-0.61,0.74,0.23,196503,4
-3.54,-9.68,0,-0.6,0.68,0.2,196504,4
-3.56,-9.65,-0.06,-0.59,0.62,0.16,196505,4
-3.57,-9.61,-0.12,-0.58,0.54,0.12,196506,5
-3.58,-9.58,-0.17,-0.57,0.47,0.09,196507,4
-3.59,-9.56,-0.23,-0.56,0.41,0.05,196508,4
-3.6,-9.45,-0.49,-0.49,0.02,-0.18,196509,24
-3.6,-9.44,-0.54,-0.47,-0.06,-0.23,196510,5
-3.59,-9.42,-0.59,-0.45,-0.15,-0.29,196511,6
-3.58,-9.4,-0.62,-0.43,-0.23,-0.34,196512,5
-3.57,-9.39,-0.66,-0.41,-0.31,-0.39,196513,5
-3.56,-9.38,-0.7,-0.39,-0.41,-0.45,196514,6
-3.54,-9.37,-0.72,-0.38,-0.48,-0.5,196515,5
-3.53,-9.35,-0.73,-0.36,-0.56,-0.54,196516,5
-3.51,-9.33,-0.74,-0.35,-0.63,-0.59,196517,5
-3.49,-9.31,-0.75,-0.33,-0.71,-0.64,196518,5
-3.47,-9.29,-0.74,-0.32,-0.78,-0.69,196519,5
-3.45,-9.28,-0.74,-0.31,-0.85,-0.73,196520,5
-3.43,-9.26,-0.72,-0.3,-0.92,-0.78,196521,5
-3.39,-9.23,-0.71,-0.29,-0.99,-0.82,196522,5
-3.36,-9.21,-0.69,-0.28,-1.05,-0.86,196523,5
-3.33,-9.19,-0.68,-0.27,-1.11,-0.9,196524,5
-3.3,-9.17,-0.67,-0.26,-1.17,-0.94,196525,5
-3.25,-9.14,-0.64,-0.26,-1.23,-0.97,196526,5
-3.22,-9.13,-0.63,-0.25,-1.29,-1.01,196527,5
-3.17,-9.11,-0.61,-0.25,-1.34,-1.04,196528,5
-3.12,-9.09,-0.59,-0.25,-1.39,-1.07,196529,5
-3.08,-9.07,-0.56,-0.24,-1.44,-1.09,196530,5
-3.02,-9.05,-0.54,-0.24,-1.48,-1.12,196531,5
-2.97,-9.03,-0.51,-0.24,-1.52,-1.15,196532,5
-2.92,-9,-0.5,-0.24,-1.56,-1.17,196533,5
-2.86,-8.99,-0.48,-0.24,-1.6,-1.19,196534,5
-2.8,-8.97,-0.45,-0.24,-1.63,-1.21,196535,5
-2.75,-8.95,-0.43,-0.25,-1.66,-1.23,196536,5
-2.67,-8.93,-0.4,-0.25,-1.69,-1.25,196537,5
-2.61,-8.91,-0.39,-0.25,-1.71,-1.27,196538,5
-2.55,-8.89,-0.36,-0.25,-1.73,-1.28,196539,5
-2.49,-8.88,-0.33,-0.25,-1.74,-1.3,196540,5
-2.42,-8.85,-0.3,-0.25,-1.75,-1.31,196541,5
-2.34,-8.83,-0.3,-0.25,-1.76,-1.33,196542,5
-2.26,-8.83,-0.31,-0.25,-1.76,-1.34,196543,5
-2.19,-8.83,-0.31,-0.25,-1.76,-1.36,196544,5
-2.1,-8.82,-0.31,-0.25,-1.76,-1.37,196545,5
-2.02,-8.83,-0.32,-0.25,-1.76,-1.38,196546,5
-1.93,-8.83,-0.33,-0.25,-1.75,-1.39,196547,5
-1.85,-8.84,-0.34,-0.25,-1.74,-1.4,196548,5
-1.78,-8.85,-0.35,-0.25,-1.73,-1.41,196549,5
-1.71,-8.85,-0.35,-0.26,-1.71,-1.42,196550,5
-1.64,-8.86,-0.35,-0.26,-1.69,-1.42,196551,5
-1.56,-8.87,-0.36,-0.26,-1.67,-1.42,196552,5
-1.48,-8.86,-0.36,-0.26,-1.64,-1.42,196553,5
-1.4,-8.85,-0.34,-0.26,-1.61,-1.42,196554,5
-1.3,-8.83,-0.34,-0.26,-1.58,-1.42,196555,5
-1.22,-8.82,-0.35,-0.26,-1.54,-1.41,196556,5
-1.14,-8.8,-0.38,-0.26,-1.5,-1.4,196557,5
-1.04,-8.78,-0.39,-0.26,-1.46,-1.39,196558,6
-0.96,-8.77,-0.42,-0.26,-1.41,-1.38,196559,5
-0.87,-8.77,-0.43,-0.26,-1.37,-1.37,196560,5
-0.79,-8.76,-0.46,-0.26,-1.32,-1.36,196561,5
-0.71,-8.74,-0.48,-0.26,-1.27,-1.34,196562,5
-0.63,-8.72,-0.48,-0.26,-1.22,-1.33,196563,5
-0.55,-8.71,-0.49,-0.25,-1.17,-1.3,196564,5
-0.47,-8.71,-0.51,-0.25,-1.11,-1.28,196565,5
-0.38,-8.7,-0.52,-0.25,-1.06,-1.25,196566,5
-0.29,-8.69,-0.54,-0.25,-1.01,-1.22,196567,5
-0.21,-8.69,-0.56,-0.25,-0.95,-1.19,196568,5
-0.1,-8.68,-0.59,-0.24,-0.89,-1.16,196569,6
-0.02,-8.67,-0.6,-0.24,-0.82,-1.13,196570,6
0.06,-8.67,-0.62,-0.23,-0.74,-1.11,196571,6
0.13,-8.69,-0.62,-0.22,-0.67,-1.08,196572,6
0.19,-8.7,-0.62,-0.22,-0.6,-1.05,196573,5
0.26,-8.7,-0.61,-0.2,-0.52,-1.01,196574,6
0.32,-8.7,-0.62,-0.19,-0.46,-0.98,196575,5
0.39,-8.7,-0.62,-0.18,-0.39,-0.94,196576,5
0.47,-8.69,-0.63,-0.17,-0.32,-0.9,196577,5
0.55,-8.69,-0.64,-0.16,-0.26,-0.86,196578,5
0.64,-8.7,-0.66,-0.15,-0.2,-0.83,196579,5
0.71,-8.69,-0.68,-0.13,-0.15,-0.79,196580,5
0.77,-8.68,-0.69,-0.12,-0.09,-0.75,196581,5
0.81,-8.68,-0.68,-0.11,-0.03,-0.71,196582,5
0.84,-8.7,-0.67,-0.1,0.03,-0.67,196583,5
0.87,-8.73,-0.65,-0.09,0.09,-0.63,196584,5
0.93,-8.77,-0.63,-0.07,0.14,-0.58,196585,5
0.99,-8.8,-0.61,-0.05,0.2,-0.54,196586,5
1.04,-8.83,-0.62,-0.04,0.25,-0.49,196587,5
1.06,-8.84,-0.62,-0.02,0.31,-0.44,196588,5
1.09,-8.86,-0.63,-0.01,0.35,-0.4,196589,4
1.12,-8.88,-0.63,0.01,0.4,-0.35,196590,5
1.15,-8.91,-0.64,0.02,0.44,-0.31,196591,4
1.19,-8.94,-0.63,0.03,0.49,-0.26,196592,5
1.21,-8.97,-0.62,0.04,0.53,-0.2,196593,5
1.23,-9,-0.62,0.04,0.57,-0.15,196594,5
1.24,-9.05,-0.62,0.05,0.61,-0.09,196595,5
1.24,-9.08,-0.63,0.05,0.65,-0.04,196596,4
1.24,-9.13,-0.62,0.06,0.69,0.01,196597,5
1.24,-9.17,-0.61,0.06,0.72,0.05,196598,4
1.23,-9.21,-0.6,0.07,0.76,0.11,196599,5
1.23,-9.23,-0.59,0.07,0.79,0.14,196600,4
1.21,-9.28,-0.56,0.08,0.84,0.2,196601,5
1.19,-9.34,-0.56,0.08,0.88,0.26,196602,6
1.18,-9.39,-0.55,0.08,0.92,0.31,196603,5
1.14,-9.46,-0.53,0.08,0.96,0.37,196604,6
1.12,-9.5,-0.53,0.08,0.99,0.41,196605,5
1.1,-9.56,-0.52,0.08,1.02,0.45,196606,5
1.07,-9.61,-0.52,0.07,1.05,0.49,196607,5
1.04,-9.67,-0.54,0.07,1.08,0.52,196608,4
1,-9.73,-0.54,0.07,1.11,0.55,196609,5
0.96,-9.79,-0.55,0.06,1.14,0.59,196610,6
0.92,-9.82,-0.55,0.05,1.16,0.62,196611,5
0.88,-9.87,-0.56,0.04,1.19,0.65,196612,6
0.84,-9.9,-0.56,0.03,1.21,0.67,196613,5
0.79,-9.94,-0.55,0.02,1.23,0.69,196614,6
0.75,-9.95,-0.54,0.02,1.24,0.7,196615,5
0.71,-9.97,-0.52,0.01,1.25,0.71,196616,5
0.67,-9.99,-0.51,0,1.26,0.72,196617,5
